SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2,16h Raw Mean,Plate_IQM,16h Normalized,antibiotic_hits
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](C(O)=O)O[C@H]1OC1=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C2C1=O,13-3,D03,1.023,1.03,1.0265,1.0315874999999999,0.9950682806838975,0
O=C1C=C(C2=CC=C3OC(C4=CC=C(O)C(OC)=C4)C(CO)OC3=C2)OC2=CC(O)=CC(O)=C12,13-3,D04,1.012,1.003,1.0074999999999998,1.0315874999999999,0.9766500660389933,0
O=C(C1=CC=C(OC)C(CC=C(C)C)=C1O)/C=C/C1=CC=C(O)C=C1,13-3,D05,0.054,0.052,0.053,1.0315874999999999,0.05137712506210089,1
OCCC1=C(C)N2CC3=CN=C(C)N=C3N=C2S1,13-3,D06,0.984,0.987,0.9855,1.0315874999999999,0.9553237122396309,0
O[C@H]1[C@H](O)[C@@H](C(O)=O)O[C@@H](OC2=CC(O)=C3C(=O)C=C(C4=CC=C(O)C(O)=C4)OC3=C2)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1,13-3,D07,1.002,1.006,1.004,1.0315874999999999,0.9732572370254584,0
O[C@@]1(C(O)=O)CC(=O)O[C@@H]1C(O)=O,13-3,D08,1.003,1.001,1.0019999999999998,1.0315874999999999,0.9713184775891526,0
O=C(C1=CC=NC2=CC=C(OC)C=C12)O,13-3,D09,1.06,1.053,1.0565,1.0315874999999999,1.0241496722284829,0
C[C@H](CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C,13-3,D10,1.077,1.061,1.069,1.0315874999999999,1.0362669187053934,0
O=C(C1=C2C(=C(OC)C=C1)C=CC(C)(C)O2)/C=C/C1=CC=C(OC)C=C1,13-3,E02,1.074,1.063,1.0685,1.0315874999999999,1.035782228846317,0
C[C@@]12[C@]([H])(C[C@@H](O)CC1)[C@H](O)C[C@]1([H])[C@]2([H])C[C@]2([H])[C@@]1([H])CC[C@@]1([H])[C@@]2([H])CN2C[C@@H](C)CC[C@@]2([H])[C@]1(O)C,13-3,E03,1.049,1.046,1.0474999999999999,1.0315874999999999,1.0154252547651073,0
O[C@H]1C=C[C@@]23CCNCC4=CC=C(OC)C(=C24)O[C@@]3([H])C1,13-3,E04,1.01,1.006,1.008,1.0315874999999999,0.9771347558980699,0
O=C([C@@]12CC[C@]3(C)C(=CC[C@@]4([H])[C@@]3(C)CC[C@@]3([H])C(C)(C)[C@@H](O[C@@H]5O[C@H](C(O)=O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]43C)[C@]1([H])CC(C)(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,13-3,E05,1.026,1.032,1.029,1.0315874999999999,0.9974917299792796,0
O=CN1C[C@@]2([H])C[C@]([H])(CN3C2=CC=CC3=O)C1,13-3,E06,0.989,0.991,0.99,1.0315874999999999,0.9596859209713186,0
O=C1C=C(C2=CC=C(OC)C(OC)=C2)OC2=CC(OC)=C(OC)C(O)=C12,13-3,E07,0.999,0.992,0.9955,1.0315874999999999,0.9650175094211593,0
C[C@]12C3=CC(=O)O[C@](C4=COC=C4)([H])[C@]3(C)CC[C@]1([H])[C@]13[C@]([H])(CC(=O)OC1)OC(C)(C)[C@]3([H])CC2=O,13-3,E08,1.009,1.009,1.009,1.0315874999999999,0.9781041356162226,0
O=C1C=CC=C2N1C[C@]1([H])CN(CCC=C)C[C@@]2([H])C1,13-3,E09,1.035,1.036,1.0354999999999999,1.0315874999999999,1.003792698147273,0
O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]1O[C@@H]1CC[C@]2(C)[C@@]3([H])C=C[C@@]45[C@]6([H])CC(C)(C)CC[C@]6(CO4)[C@@H](O)C[C@@]5(C)[C@]3(C)CC[C@@]2([H])[C@@]1(C)CO,13-3,E10,0.294,0.294,0.294,1.0315874999999999,0.28499763713693704,1
O=C1C=C(C)OC2=CC3=C(C[C@@H](C(C)(O)C)O3)C(OC)=C12,13-3,E11,1.072,1.062,1.0670000000000002,1.0315874999999999,1.034328159269088,0
O=C1C(O)=C(CCCCCCCCCCCCC)C(=O)C(O)=C1,13-3,F02,0.053,0.053,0.053,1.0315874999999999,0.05137712506210089,1
O[C@@]12[C@@]3([H])[C@]([H])(CC[C@]1(C)[C@](C1=CC(=O)OC1)([H])CC2)[C@]1(C)[C@@]([H])(C[C@@H](O[C@H]2[C@@H](O)[C@H](OC)[C@@H](O)[C@H](C)O2)CC1)CC3,13-3,F03,1.025,1.028,1.0265,1.0315874999999999,0.9950682806838975,0
O=C(C1=CC=CC=C1)C[C@@H]1CCC[C@H](CC(C2=CC=CC=C2)=O)N1C,13-3,F04,1.015,1.018,1.0165,1.0315874999999999,0.985374483502369,0
OC1OC[C@]2(C)[C@@]3([H])[C@]1(C[C@@H](OC(C)=O)[C@@H]2O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C1=CC[C@]2(C)[C@@](C)([C@@]1([H])CC3)CC[C@](C)([C@H](C)C(C)C)[C@H]2C(O)=O,13-3,F05,1.088,1.094,1.0910000000000002,1.0315874999999999,1.0575932725047563,0
CC(C1C=CC(=C)CC1)C,13-3,F06,0.994,1.004,0.999,1.0315874999999999,0.9684103384346943,0
O[C@@]12[C@]34[C@]([H])([C@@](O)(OC3)[C@H](O)[C@@H]1C)[C@]1(C)[C@]([H])(C(C)=CC(=O)[C@H]1O)C[C@@]4([H])OC(=O)[C@@H]2O,13-3,F07,1.011,1.005,1.008,1.0315874999999999,0.9771347558980699,0
O=C1C(O[C@@H]2O[C@H](COC(CC(O)=O)=O)[C@@H](O)[C@H](O)[C@H]2O)=C(C2=CC(O)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,13-3,F08,1.001,1.014,1.0074999999999998,1.0315874999999999,0.9766500660389933,0
COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC(CNC(CCCC/C=C/C(C)C)=O)=C1,13-3,F09,1.042,1.041,1.0415,1.0315874999999999,1.0096089764561904,0
O=C(CC(C(O)=O)(O)CC(O)=O)OC,13-3,F10,1.048,1.043,1.0455,1.0315874999999999,1.0134864953288016,0
O=C(CCC(O[Na])=O)OC[C@H]([C@@H](C1=CC=C([N+]([O-])=O)C=C1)O)NC(C(Cl)Cl)=O,13-3,F11,0.828,0.823,0.8254999999999999,1.0315874999999999,0.8002229573351751,0
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)N6CCCC6C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCC(=O)N)C(C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)C)CCCCN)C(C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)C(C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)C(C)CC,13-3,G02,0.987,0.988,0.9875,1.0315874999999999,0.9572624716759365,0
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,13-3,G03,1.049,1.057,1.053,1.0315874999999999,1.0207568432149479,0
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,13-3,G04,0.996,1.012,1.004,1.0315874999999999,0.9732572370254584,0
CSCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,13-3,G05,1.101,1.108,1.1045,1.0315874999999999,1.0706798986998196,0
O=C(N[C@@H](CCC(OC)=O)C(N[C@H](C(N[C@H](C(CF)=O)CC(OC)=O)=O)CC1=CN=CN1)=O)[C@@H](NC(OCC1=CC=CC=C1)=O)CC1=CNC2=C1C=CC=C2,13-3,G06,1.043,1.052,1.0474999999999999,1.0315874999999999,1.0154252547651073,0
O=C(N[C@@H](CC(C)C)C(N[C@@H](CCSC)C(N[C@@H](CC(N)=O)C(N[C@H](C(O)=O)[C@H](O)C)=O)=O)=O)[C@@H](NC([C@H](CCC(N)=O)NC([C@H](C(C)C)NC([C@@H](NC([C@H](CC(O)=O)NC([C@H](CCC(N)=O)NC([C@@H](N)C)=O)=O)=O)CC1=CC=CC=C1)=O)=O)=O)CC1=CNC2=C1C=CC=C2,13-3,G08,1.012,1.01,1.0110000000000001,1.0315874999999999,0.9800428950525285,0
CC(C)CC(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC(C)C)C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)C(C)NC(=O)CNC(=O)C(C(C)C)NC=O,13-3,G09,0.849,0.843,0.846,1.0315874999999999,0.8200952415573086,0
CC(CC[C@H](O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O)C)=O,13-3,G11,1.073,1.069,1.071,1.0315874999999999,1.038205678141699,0
CCCCCCCCCC[C@@H]([C@]1(C(O)=O)CCC(=O)O1)C(O)=O,13-3,H02,1.013,1.021,1.017,1.0315874999999999,0.9858591733614454,0
O=C(O)C1=CC=CC=C1C(OCCCC)=O,13-3,H03,1.011,1.014,1.0125,1.0315874999999999,0.9814969646297576,0
CCN(CC)N=O,13-3,H04,0.995,1.007,1.001,1.0315874999999999,0.9703490978709998,0
C[C@@]12[C@]([C@]3(C)O[C@H](C(C)(O)C)CC3)([H])[C@@H](O)C[C@@]1(C)[C@@]1([H])C(=CC2)[C@]2(C)[C@]([H])(C(C)(C)[C@@H](O)CC2)[C@@H](O)C1,13-3,H05,0.897,0.889,0.893,1.0315874999999999,0.8656560883104925,0
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C3CCC(=O)N3,13-3,H06,1.039,1.037,1.0379999999999998,1.0315874999999999,1.006216147442655,0
CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C,13-3,H07,0.983,0.991,0.987,1.0315874999999999,0.95677778181686,0
OC[C@@H](CC1=CC=C(O)C(OC)=C1)[C@H](CC1=CC=C(O)C(OC)=C1)CO,13-3,H08,1.027,1.022,1.0245,1.0315874999999999,0.9931295212475918,0
CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CNC=N4)N,13-3,H09,1.062,1.617,1.3395000000000001,1.0315874999999999,1.2984841324657388,0
C[C@H]1[C@@H](C)[C@@H](C2=CC=C3OCOC3=C2)O[C@@H]1C1=CC=C2OCOC2=C1,13-3,H11,1.146,1.144,1.145,1.0315874999999999,1.10993977728501,0
CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O,13-4,A04,1.013,1.031,1.0219999999999998,1.0200769230769235,1.0018852273584187,0
CC(C)CC(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NCC(=O)NC(CCC(=O)N)C(=O)N2CCCC2C(=O)NC(CCSC)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CC6=CN=CN6)NC(=O)C(CC7=CNC8=CC=CC=C87)N,13-4,A05,1.02,1.036,1.028,1.0200769230769235,1.0077671367166876,0
C(CCN)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)CN,13-4,A06,1.026,1.02,1.0230000000000001,1.0200769230769235,1.0028655455847972,0
N=C(N)NCCC[C@@H](C(N)=O)NC(CNC([C@H](CCCCN)NC([C@H](C(C)C)NC([C@H](CC(C)C)N)=O)=O)=O)=O,13-4,A07,1.027,1.023,1.025,1.0200769230769235,1.0048261820375533,0
CC(C)C[C@@H](C(N)=O)NC([C@H](CC1=CC=CC=C1)NC(CNC(CNC([C@H](CC1=CC=C(O)C=C1)N)=O)=O)=O)=O,13-4,A09,1.048,1.04,1.044,1.0200769230769235,1.0234522283387373,0
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,13-4,A11,1.056,1.054,1.0550000000000002,1.0200769230769235,1.0342357288288964,0
CC(=O)N[C@@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O,13-4,B02,1.008,1.016,1.012,1.0200769230769235,0.9920820450946379,0
CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(C)C)C(N)=O,13-4,B03,1.012,1.017,1.0145,1.0200769230769235,0.9945328406605831,0
O=C(N[C@@H](C(C)C)C(N[C@H](C(O)=O)CC(NC1=CC=C([N+]([O-])=O)C=C1)=O)=O)[C@H](CCC(O)=O)NC([C@@H](NC(C)=O)CC(O)=O)=O,13-4,B05,1.014,1.025,1.0194999999999999,1.0200769230769235,0.9994344317924736,0
CC(C)C(C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC4=CNC=N4)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)N,13-4,B06,1.02,1.019,1.0194999999999999,1.0200769230769235,0.9994344317924736,0
N=C(N)NCCC[C@@H](C(O)=O)NC([C@H]1N(C(CNC([C@H]2N(C([C@@H](N)C)=O)CCC2)=O)=O)CCC1)=O,13-4,B07,1.009,1.001,1.005,1.0200769230769235,0.9852198175099911,0
O=C([C@@H](N)C(C)C)N[C@@H](CCCCN)C(N[C@H](C(NCC(N[C@@H](C(C)C)C(NCC(N[C@H](C(N[C@H](C(O)=O)CCCCN)=O)CC1=CC=CC=C1)=O)=O)=O)=O)CC1=CC=CC=C1)=O,13-4,B08,1.018,1.018,1.018,1.0200769230769235,0.9979639544529065,0
C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)O,13-4,B10,1.042,1.039,1.0405,1.0200769230769235,1.0200211145464138,0
CC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CCO)CC2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,13-4,B11,1.052,1.057,1.0545,1.0200769230769235,1.0337455697157072,0
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)N)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(C(C)C)N,13-4,C03,1.017,1.009,1.013,1.0200769230769235,0.9930623633210159,0
CC1=CC(=O)OC2=CC(NC([C@H](CCCNC(N)=N)NC([C@H](CC(C)C)NC(C)=O)=O)=O)=CC=C12,13-4,C08,1.026,1.027,1.0265,1.0200769230769235,1.0062966593771203,0
O=C([C@H]1N(C([C@@H](N)CCCNC(N)=N)=O)CCC1)N1[C@H](C(NCC(N[C@H](C(N[C@@H](CO)C(O)=O)=O)CC2=CC=CC=C2)=O)=O)CCC1,13-4,C10,1.036,1.034,1.0350000000000001,1.0200769230769235,1.0146293643013344,0
O=C([C@@]12[C@@]([H])(C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]13C)OC(C)(C)O2)COC(CC(C)(C)C)=O,13-4,C11,1.083,1.1,1.0915,1.0200769230769235,1.070017344091697,0
O=C(N1[C@H](C(N2[C@H](C(NCC(N[C@@H](CC3=CC=CC=C3)C(O)=O)=O)=O)CCC2)=O)CCC1)[C@H](CCCNC(N)=N)N,13-4,D03,1.008,1.017,1.0125,1.0200769230769235,0.992572204207827,0
CC(C)CC(C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(C)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC2=CN=CN2)N,13-4,D04,1.021,1.028,1.0245,1.0200769230769235,1.004336022924364,0
O=C(N[C@@H](CC1=CC=C(O)C=C1)C(N[C@@H](CO)C(N[C@@H](CCSC)C(N[C@@H](CCC(O)=O)C(N[C@@H](CC1=CNC=N1)C(N[C@@H](CC1=CC=CC=C1)C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC1=CNC2=CC=CC=C12)C(NCC(O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@H](CO)N,13-4,D05,1.005,1.01,1.0074999999999998,1.0200769230769235,0.9876706130759364,0
O=C(O)[C@H]1N(C([C@H](CC2=CNC=N2)NC([C@@H]2CCC(=O)N2)=O)=O)CCC1,13-4,D07,0.986,0.982,0.984,1.0200769230769235,0.9646331347560512,0
CC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CN=CN5)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)N,13-4,D08,1.012,1.007,1.0095,1.0200769230769235,0.9896312495286927,0
CC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)O)NC(=O)C4CCCN4C(=O)C(CCCCN)N,13-4,D09,1.025,1.004,1.0145,1.0200769230769235,0.9945328406605831,0
CC(C)CC(C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NCC(=O)NCC(=O)O)NC(=O)C(C)N,13-4,D10,1.059,1.06,1.0594999999999999,1.0200769230769235,1.0386471608475976,0
C/C=C/C[C@@H](C)[C@H]([C@]1([H])N(C)C(=O)[C@@]([H])(C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@]([H])(CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@](C(C)C)([H])NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)O,13-4,D11,1.172,1.142,1.157,1.0200769230769235,1.1342281879194627,0
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)N,13-4,E03,1.008,1.027,1.0175,1.0200769230769235,0.9974737953397176,0
CCC(C)C(C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)CNC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(CCCN=C(N)N)N,13-4,E04,1.003,1.026,1.0145,1.0200769230769235,0.9945328406605831,0
[H][C@@]1([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)CCNC1=O,13-4,E05,0.985,1.002,0.9935,1.0200769230769235,0.9739461579066432,0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)NCC(=O)N1CCCC1C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NCC(=O)NC(CC4=CC=CC=C4)C(=O)NC(CO)C(=O)N5CCCC5C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(CC7=CC=C(C=C7)O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC8=CNC9=CC=CC=C98)NC(=O)CN,13-4,E06,1.026,1.035,1.0305,1.0200769230769235,1.0102179322826328,0
[H][C@]1(NC(=O)[C@H](N)CC2=CC3=CC=CC=C3C=C2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@]([H])(CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O,13-4,E07,1.086,1.093,1.0895000000000001,1.0200769230769235,1.068056707638941,0
O=C1[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@]([H])([C@H](C)CC)OC(=O)[C@H](C(C)(O)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@]([H])([C@H](C)CC)NC(=O)[C@@]2([H])N1CCC2,13-4,E08,1.14,1.123,1.1315,1.0200769230769235,1.109230073146821,0
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(CO)NC(=O)C(C)NC(=O)C,13-4,E09,0.055,0.059,0.056999999999999995,1.0200769230769235,0.05587813890355174,1
